,R2 (Validation),RMSE,MAE,Input Parameters,Class Quantity
4930,-0.16981719286215635,0.05692021674797204,0.04352305382026443,"('DEM_QGIS', 'ProfCurv', 'TPI', 'Texture', 'NDVI')",1
4993,-0.17203406280559097,0.056974124740276445,0.04165164066130872,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TPI', 'TWI')",1
5059,-0.1724927021926459,0.05698527118329766,0.03893747550248615,"('ProfCurv', 'PlnCurv')",2
5061,-0.17312605125723368,0.05700066006184835,0.0434298422104355,"('DEM_QGIS', 'PlnCurv', 'TPI', 'NDVI')",2
5069,-0.17312605125723368,0.05700066006184835,0.0434298422104355,"('DEM_QGIS', 'PlnCurv', 'TPI', 'NDVI')",1
5132,-0.17331491949647537,0.05700524830751063,0.040539607891848295,"('DEM_QGIS', 'ProfCurv', 'NDVI')",2
5133,-0.17392313658467384,0.057020021440242416,0.043223874099780166,"('DEM_QGIS', 'ProfCurv', 'TPI', 'TWI')",1
5196,-0.1763428525547297,0.05707875664509452,0.04248563822242562,"('DEM_QGIS', 'PlnCurv', 'TWI', 'Texture')",1
5259,-0.17645606534193203,0.057081503246412466,0.0418789636903706,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TWI', 'Texture')",1
5322,-0.17653355994276754,0.05708338322969294,0.04324821780423542,"('DEM_QGIS', 'PlnCurv', 'TPI', 'Texture', 'NDVI')",1
5385,-0.17918197648384293,0.057147595420060725,0.04348876667176177,"('DEM_QGIS', 'TPI', 'TWI')",2
5393,-0.17918197648384293,0.057147595420060725,0.04348876667176177,"('DEM_QGIS', 'TPI', 'TWI')",1
5456,-0.1799274524142851,0.057165656850188026,0.04202416455189404,"('DEM_QGIS', 'PlnCurv', 'TPI')",2
5457,-0.1801003447411753,0.057169844879454146,0.044139599174081064,"('DEM_QGIS', 'TPI', 'NDVI')",1
5463,-0.1801003447411753,0.057169844879454146,0.044139599174081064,"('DEM_QGIS', 'TPI', 'NDVI')",2
5529,-0.18122501464363006,0.057197080653161966,0.044303501086789966,"('DEM_QGIS', 'ProfCurv', 'Texture')",2
5538,-0.18142510877413298,0.05720192491032953,0.040063941997183966,"('ProfCurv', 'PlnCurv', 'TPI', 'Texture')",1
5601,-0.1828795816115616,0.05723712521813625,0.0439985325468904,"('DEM_QGIS', 'TPI', 'Texture', 'NDVI')",1
5664,-0.18406875418257362,0.05726588880585569,0.049725604826169535,"('DEM_QGIS', 'PlnCurv')",2
5665,-0.18575876235231092,0.057306741717065283,0.04059623943013744,"('PlnCurv', 'TPI', 'TWI')",2
5666,-0.18702484093217042,0.057337327820846586,0.042902655869787795,"('DEM_QGIS', 'PlnCurv', 'TPI', 'TWI')",2
5674,-0.18702484093217042,0.057337327820846586,0.042902655869787795,"('DEM_QGIS', 'PlnCurv', 'TPI', 'TWI')",1
5737,-0.1872111346350629,0.057341826953333855,0.039799971467065445,"('PlnCurv', 'TPI', 'Texture')",1
5800,-0.18853362001146112,0.057373755823664635,0.04251255068702613,"('ProfCurv', 'PlnCurv', 'TPI', 'NDVI')",1
5863,-0.18900804245174063,0.057385205513039765,0.04483092866665096,"('DEM_QGIS', 'ProfCurv', 'TWI', 'NDVI')",1
5926,-0.18946082234857453,0.05739613075213635,0.04475999280944519,"('DEM_QGIS', 'ProfCurv', 'TWI', 'Texture', 'NDVI')",1
5989,-0.19209772168681938,0.05745971587784169,0.04118966296051861,"('DEM_QGIS', 'ProfCurv', 'NDVI')",2
5990,-0.19432705021803853,0.05751341816650923,0.042905172245567544,"('PlnCurv', 'TPI', 'NDVI')",2
5998,-0.19432705021803853,0.05751341816650923,0.042905172245567544,"('PlnCurv', 'TPI', 'NDVI')",1
6061,-0.19451390626504317,0.057517917063883976,0.04367444059237323,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TWI', 'NDVI')",1
6128,-0.19583241706825194,0.05754965260022876,0.04054902280013885,"('TPI', 'Texture')",1
6191,-0.1958653931608869,0.05755044608498685,0.04356004417800279,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TWI', 'Texture', 'NDVI')",1
6259,-0.19616466850031422,0.057557646875285945,0.04531196616904365,"('DEM_QGIS', 'TWI', 'NDVI')",1
6331,-0.19638600361586467,0.05756297178559714,0.04528172325447435,"('DEM_QGIS', 'TWI', 'Texture', 'NDVI')",1
6394,-0.1965895585858517,0.05756786850396576,0.04287883954069985,"('DEM_QGIS', 'PlnCurv', 'TPI')",2
6395,-0.19666029130825402,0.05756956995282925,0.039956657096036054,"('ProfCurv', 'PlnCurv', 'TPI', 'TWI', 'Texture')",1
6459,-0.19691851400509774,0.0575757809752251,0.04060089466135976,"('ProfCurv', 'TPI', 'Texture')",1
6522,-0.19848766630563808,0.05761350934897357,0.04448256553269718,"('DEM_QGIS', 'PlnCurv', 'TWI', 'NDVI')",1
6591,-0.1990242054057101,0.05762640411728887,0.04444200782516204,"('DEM_QGIS', 'PlnCurv', 'TWI', 'Texture', 'NDVI')",1
6656,-0.2020836916856894,0.057699878391956234,0.04574612707409515,"('ProfCurv', 'PlnCurv', 'TPI')",2
6658,-0.20233807420013505,0.05770598323465917,0.03971311709191605,"('PlnCurv', 'TPI', 'TWI', 'Texture')",1
6721,-0.20354231384690102,0.05773487462661933,0.04184485975099259,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TPI', 'TWI', 'Texture')",1
6788,-0.2042395900176559,0.05775159664907996,0.04346662982227907,"('TPI', 'NDVI')",1
6860,-0.20553215121856172,0.057782581950472214,0.0435349057692342,"('ProfCurv', 'TPI', 'NDVI')",1
6864,-0.20553215121856172,0.057782581950472214,0.0435349057692342,"('ProfCurv', 'TPI', 'NDVI')",2
6932,-0.2063060299071502,0.0578011254354573,0.03885702722743467,"('ProfCurv', 'TWI', 'NDVI')",2
6933,-0.20708179531297577,0.05781970816059498,0.04021940864024783,"('TPI', 'TWI', 'Texture')",1
6996,-0.20942619185892664,0.05787582969724999,0.042883107858725636,"('DEM_QGIS', 'ProfCurv', 'TPI', 'TWI', 'Texture')",1
7059,-0.20986640151872837,0.057886361626174526,0.04240513186144386,"('ProfCurv', 'PlnCurv', 'TPI', 'TWI', 'NDVI')",1
7126,-0.21055135436783723,0.057902745178145316,0.0418049526805996,"('ProfCurv', 'PlnCurv', 'TPI', 'Texture', 'NDVI')",1
7190,-0.21059139272830896,0.057903702721915064,0.040422368605885314,"('ProfCurv', 'TPI', 'TWI', 'Texture')",1
7253,-0.21374459304274573,0.05797906392038229,0.04261903129843803,"('PlnCurv', 'TPI', 'TWI', 'NDVI')",1
7254,-0.21374459304274573,0.05797906392038229,0.04261903129843803,"('PlnCurv', 'TPI', 'TWI', 'NDVI')",2
7325,-0.2170133736170874,0.058057084209446094,0.043240465802432584,"('DEM_QGIS', 'TPI', 'TWI', 'Texture')",1
7388,-0.2172992698912164,0.05806390308659795,0.042310126630198695,"('PlnCurv', 'TPI', 'Texture', 'NDVI')",1
7451,-0.2185156311560621,0.05809290542402262,0.04374602215760458,"('ProfCurv', 'PlnCurv', 'Texture')",2
7460,-0.21987899815703815,0.05812539569592844,0.04290015036984041,"('DEM_QGIS', 'PlnCurv', 'TPI', 'TWI', 'Texture')",1
7523,-0.221835901631376,0.05817199876409173,0.04325511588367069,"('TPI', 'TWI', 'NDVI')",1
7595,-0.22634666145898064,0.058279279201475416,0.04342434618683945,"('ProfCurv', 'TPI', 'TWI', 'NDVI')",1
7659,-0.2267351082119573,0.05828850848593558,0.042927758064259275,"('TPI', 'Texture', 'NDVI')",1
7722,-0.2268093706855192,0.05829027275569639,0.042932691541289904,"('ProfCurv', 'TPI', 'Texture', 'NDVI')",1
7785,-0.23116896657984465,0.05839375120873341,0.042013422855343985,"('ProfCurv', 'PlnCurv', 'TPI', 'TWI', 'Texture', 'NDVI')",1
7853,-0.2368991938500289,0.058529484416378695,0.04199023096192611,"('PlnCurv', 'TPI', 'TWI', 'Texture', 'NDVI')",1
