,R2 (Validation),RMSE,MAE,Input Parameters,Class Quantity
2744,0.004037606019547946,0.0525205197693086,0.044099677630362655,"('DEM_QGIS', 'PlnCurv', 'Texture', 'NDVI')",3
2745,0.0037065430526249665,0.05252924808802462,0.038791021336187136,"('ProfCurv', 'PlnCurv')",3
2746,0.003632566258641945,0.052531198253010974,0.04016668897754165,"('DEM_QGIS', 'ProfCurv', 'TWI', 'Texture', 'NDVI')",5
2747,0.0031756376465251757,0.05254324213131176,0.03705986484929069,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TWI', 'Texture', 'NDVI')",2
2748,0.0031459780098685997,0.052544023814593735,0.03685443035520242,"('PlnCurv', 'TPI')",3
2749,0.0029551568009082985,0.052549052652390064,0.03707775271817939,"('DEM_QGIS', 'ProfCurv', 'Texture')",2
2750,0.002652774463813956,0.05255702054915881,0.04046444519607887,"('ProfCurv',)",5
2751,0.0025774320660366667,0.05255900566380423,0.04289635384564374,"('TWI', 'Texture', 'NDVI')",3
2753,0.002418922046138805,0.052563181826612626,0.04009260033139309,"('ProfCurv', 'TWI', 'Texture', 'NDVI')",3
2755,0.0022029330512989276,0.0525688718174338,0.0428828716434766,"('PlnCurv', 'NDVI')",7
2756,0.0017511592219312533,0.052580771307659875,0.03895664906608211,"('DEM_QGIS', 'PlnCurv', 'TPI', 'TWI')",1
2822,0.001465015204689779,0.05258830680105399,0.036425156109515466,"('DEM_QGIS', 'Texture', 'NDVI')",3
2823,0.0008635178055271808,0.05260414348584895,0.03885607181006108,"('DEM_QGIS', 'ProfCurv', 'TWI', 'Texture', 'NDVI')",5
2824,0.0008262970960920546,0.052605123304592466,0.04319221639667544,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TWI', 'Texture')",3
2826,0.0007926531785761304,0.05260600895016443,0.03572039156372497,"('ProfCurv', 'PlnCurv', 'TPI', 'TWI')",2
2829,0.0005499434877208609,0.05261239762062456,0.03978248817730305,"('DEM_QGIS', 'ProfCurv', 'TWI', 'Texture')",3
2830,0.00040262102564991853,0.05261627510419302,0.04027609210627842,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TWI', 'NDVI')",1
2899,0.0001454368375827242,0.05262304343111096,0.038813442902832715,"('DEM_QGIS', 'NDVI')",5
2900,0.00010809940092004755,0.052624025969612534,0.04307391313870542,"('DEM_QGIS', 'PlnCurv', 'TWI', 'Texture', 'NDVI')",2
2901,-7.359259143879804e-05,0.05262880695133931,0.03974689773356528,"('DEM_QGIS', 'ProfCurv', 'TWI', 'Texture', 'NDVI')",3
2902,-0.0003199258585633302,0.05263528818823739,0.043461965055136095,"('TWI', 'Texture', 'NDVI')",3
2905,-0.0003975899776365033,0.05263733143152479,0.03858386699895967,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TPI', 'Texture', 'NDVI')",3
2906,-0.000421926105340642,0.05263797166748804,0.040428086319501996,"('ProfCurv', 'PlnCurv', 'TPI', 'TWI', 'Texture')",2
2907,-0.0007427408555720216,0.052646410948794325,0.039196551658971825,"('PlnCurv', 'TPI', 'TWI', 'Texture')",12
2908,-0.000887943355826426,0.05265023016871821,0.035395221712980186,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TPI')",2
2910,-0.0011800794221747957,0.05265791330100978,0.036623244022660276,"('DEM_QGIS', 'ProfCurv', 'TWI', 'Texture', 'NDVI')",2
2911,-0.0012171081291048047,0.05265888707009023,0.03845180232852703,"('DEM_QGIS', 'PlnCurv')",2
2912,-0.0013331318460072517,0.0526619381080544,0.04454339760037211,"('DEM_QGIS', 'PlnCurv', 'Texture', 'NDVI')",2
2913,-0.0013956411532516366,0.05266358182171557,0.04319712810955025,"('DEM_QGIS', 'PlnCurv', 'TWI', 'Texture')",2
2916,-0.0017627483525333165,0.05267323405490518,0.04012985779883479,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TPI', 'TWI', 'NDVI')",2
2917,-0.0019249106137977368,0.052677497172650405,0.040196150677679864,"('ProfCurv', 'TWI', 'Texture')",3
2921,-0.002094028526623992,0.05268194278148805,0.03889624072598399,"('ProfCurv', 'PlnCurv', 'TPI', 'TWI')",1
2987,-0.002343606422053668,0.05268850275962906,0.036436487198228784,"('ProfCurv', 'TWI', 'Texture', 'NDVI')",2
2988,-0.0024267535876625335,0.05269068804259411,0.04381682800106062,"('ProfCurv', 'TPI', 'Texture', 'NDVI')",3
2990,-0.002531315281915969,0.052693436015915224,0.04090635205124963,"('DEM_QGIS', 'PlnCurv', 'TWI', 'Texture', 'NDVI')",6
2991,-0.002912542915916694,0.05270345380004176,0.03581152641677572,"('ProfCurv', 'PlnCurv', 'Texture')",2
2992,-0.003249634254943734,0.05271231019801791,0.040712088708883154,"('DEM_QGIS', 'PlnCurv', 'TWI', 'NDVI')",1
3060,-0.0035385977964956794,0.05271990095044472,0.04030290535444471,"('DEM_QGIS', 'PlnCurv', 'TPI', 'Texture', 'NDVI')",3
3061,-0.0039791472901458125,0.0527314715952006,0.040144334250894295,"('PlnCurv', 'Texture')",2
3063,-0.004011783588218298,0.0527323286578417,0.040338991998530895,"('ProfCurv', 'TPI')",2
3064,-0.004028712378433497,0.05273277321973882,0.03852443600982204,"('DEM_QGIS', 'TPI', 'TWI')",3
3065,-0.004670801145471026,0.05274963215480731,0.04313974652221688,"('TWI', 'Texture')",3
3070,-0.004675515291501453,0.05274975591135376,0.03611354060223867,"('ProfCurv', 'TPI', 'Texture', 'NDVI')",2
3071,-0.004901181361151918,0.05275567979500482,0.03832541673821035,"('PlnCurv', 'TWI')",2
3072,-0.00514891867404077,0.05276218229753333,0.03633960351834735,"('ProfCurv', 'PlnCurv', 'TPI', 'NDVI')",2
3073,-0.005157956122333607,0.052762419493442146,0.041558643263205894,"('DEM_QGIS', 'TWI', 'Texture', 'NDVI')",3
3075,-0.005913561261990052,0.05278224725560378,0.043645709263472374,"('ProfCurv', 'TWI')",2
3076,-0.006431854304927542,0.05279584342810281,0.03542789031491654,"('DEM_QGIS', 'ProfCurv', 'TPI', 'Texture')",3
3077,-0.006542867172549149,0.05279875512865101,0.03866553751507634,"('ProfCurv', 'PlnCurv', 'TWI', 'NDVI')",2
3078,-0.006920092142466139,0.05280864797262492,0.03990733510651732,"('ProfCurv', 'TPI', 'Texture')",12
3079,-0.007011273123082917,0.05281103894453105,0.041388710966750966,"('DEM_QGIS', 'PlnCurv', 'TPI', 'TWI')",5
3080,-0.007043358549124301,0.05281188027135251,0.044736259768264154,"('DEM_QGIS', 'PlnCurv', 'TWI', 'Texture', 'NDVI')",2
3082,-0.0077808114225075276,0.05283121367199162,0.04320067044796248,"('DEM_QGIS', 'TWI', 'Texture', 'NDVI')",3
3085,-0.007868424777016436,0.0528335101134414,0.036009117162263175,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TPI')",2
3088,-0.007992752664235603,0.052836768711470784,0.04330770232780771,"('DEM_QGIS', 'Texture', 'NDVI')",2
3089,-0.007999830948866249,0.05283695422522094,0.04285027579694684,"('ProfCurv', 'TPI', 'Texture')",3
3091,-0.008306248137275096,0.05284498444519495,0.0382879425703663,"('TPI', 'Texture', 'NDVI')",4
3092,-0.008490578492931666,0.05284981456979572,0.03569172918847974,"('ProfCurv', 'TPI', 'Texture')",3
3094,-0.008680578329644195,0.05285479279341234,0.04406143538033101,"('PlnCurv', 'TWI', 'Texture')",2
3095,-0.00924860711512987,0.05286967303339859,0.04342957510887265,"('DEM_QGIS', 'TWI', 'Texture')",3
3098,-0.009439542263267375,0.05287467388323133,0.0378006022617319,"('DEM_QGIS', 'ProfCurv', 'TPI', 'TWI', 'Texture')",3
3099,-0.009597948503699882,0.05287882239802141,0.043175110737803536,"('DEM_QGIS', 'PlnCurv', 'Texture')",2
3101,-0.009606159098339395,0.05287903741712563,0.043987836639805274,"('PlnCurv', 'TWI', 'Texture', 'NDVI')",2
3102,-0.009632073509849182,0.05287971605816317,0.04371609624248367,"('PlnCurv', 'TPI', 'Texture', 'NDVI')",3
3103,-0.009641925140230878,0.05287997404825686,0.04343072813195077,"('Texture',)",2
3105,-0.009749692227748241,0.05288279612239521,0.04166509109392198,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TWI', 'Texture')",2
3106,-0.009759281367615724,0.05288304722389522,0.04430246621713019,"('ProfCurv', 'PlnCurv', 'TWI', 'Texture')",3
3108,-0.010284813237215529,0.05289680699419982,0.044277916592672675,"('ProfCurv', 'TPI', 'Texture')",3
3110,-0.011465305811916737,0.05292770227074251,0.03726072739703116,"('ProfCurv', 'TPI', 'Texture', 'NDVI')",3
3111,-0.012296855325862666,0.05294945435790455,0.04390573335955854,"('ProfCurv', 'TWI')",2
3112,-0.012468164549150673,0.05295393444007036,0.038593484812611524,"('DEM_QGIS', 'PlnCurv')",1
3175,-0.012584799535658497,0.05295698446365659,0.04106511437526555,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TPI', 'TWI', 'Texture', 'NDVI')",4
3176,-0.012590217292277606,0.05295712613459094,0.04161540860268527,"('DEM_QGIS', 'ProfCurv', 'TWI', 'NDVI')",2
3177,-0.013469371460796964,0.052980110445625526,0.041447623448608154,"('DEM_QGIS', 'Texture')",3
3178,-0.013769746960863749,0.05298796107665374,0.04399093397648397,"('PlnCurv', 'Texture', 'NDVI')",3
3179,-0.01416453521162242,0.052998277516023276,0.04272573204276202,"('PlnCurv', 'TPI', 'TWI', 'NDVI')",4
3180,-0.014176447311615492,0.052998588766764894,0.03715501503084993,"('ProfCurv', 'TWI', 'Texture', 'NDVI')",3
3181,-0.014418747533298415,0.05300491942201099,0.04049464326501348,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TPI', 'Texture', 'NDVI')",3
3182,-0.014947714888985386,0.05301873729456501,0.03892045205888771,"('DEM_QGIS', 'Texture')",5
3184,-0.015167588092892537,0.05302447984079828,0.03995950426591706,"('ProfCurv', 'PlnCurv', 'Texture')",5
3185,-0.015914373255194736,0.05304397938727751,0.04081383174038436,"('DEM_QGIS', 'ProfCurv', 'TWI', 'Texture', 'NDVI')",1
3253,-0.016039632734139442,0.05304724937567511,0.04323291044398512,"('DEM_QGIS', 'PlnCurv', 'TWI', 'Texture', 'NDVI')",3
3254,-0.01607801571957812,0.05304825135065006,0.04515126748109891,"('DEM_QGIS', 'PlnCurv', 'Texture')",3
3255,-0.016283367616653832,0.05305361167167593,0.041636521902517605,"('DEM_QGIS', 'ProfCurv', 'TWI', 'NDVI')",1
3323,-0.01631889757848204,0.05305453905885098,0.04101851017256196,"('ProfCurv', 'Texture', 'NDVI')",5
3324,-0.016678308028906574,0.05306391931847862,0.038645773974111966,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TWI', 'Texture', 'NDVI')",2
3325,-0.016740166505532672,0.053065533596691944,0.04206737239996039,"('DEM_QGIS', 'TWI', 'Texture')",3
3327,-0.017400680048824002,0.0530827675046688,0.039104261496799866,"('DEM_QGIS', 'PlnCurv', 'TPI', 'NDVI')",2
3328,-0.017417486323923814,0.05308320593562676,0.044456996101013994,"('Texture',)",3
3329,-0.018014378348447435,0.05309877491142456,0.036822486733145934,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TWI')",2
3333,-0.018278771086955192,0.053105669715368356,0.0388001048799381,"('ProfCurv', 'TPI', 'TWI', 'Texture')",1
3400,-0.01894918868352824,0.053123148778221364,0.040053723996550085,"('DEM_QGIS', 'PlnCurv')",3
3401,-0.01911776996450265,0.05312754310827447,0.038415244653980885,"('ProfCurv', 'PlnCurv', 'TPI')",2
3403,-0.019223885617069003,0.053130308989375,0.04460712872685213,"('DEM_QGIS', 'ProfCurv', 'TPI', 'Texture')",3
3404,-0.01975275324693504,0.05314409166109903,0.03988121342067228,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TWI', 'Texture', 'NDVI')",1
3473,-0.02004283213881264,0.05315164980841378,0.04680857836847909,"('ProfCurv', 'TPI', 'TWI')",6
3474,-0.02082043028034075,0.05317190520800484,0.04218915688758753,"('ProfCurv', 'Texture')",7
3475,-0.02095013594252859,0.053175283117532404,0.0367292673398268,"('DEM_QGIS', 'ProfCurv', 'TPI', 'Texture')",3
3476,-0.02118085986709972,0.053181291303682834,0.03892379231462516,"('TWI', 'Texture', 'NDVI')",3
3477,-0.021846626929680202,0.05319862446399913,0.040412949044731694,"('DEM_QGIS', 'TPI', 'TWI', 'Texture')",1
3543,-0.02233278270234118,0.053211277900578745,0.0409750502966269,"('DEM_QGIS', 'PlnCurv', 'Texture')",5
3544,-0.022632459546788164,0.05321907625142548,0.039297613819603464,"('DEM_QGIS', 'ProfCurv', 'PlnCurv', 'TPI')",2
3545,-0.022639553930659417,0.05321926085142417,0.037056286041823615,"('ProfCurv', 'TPI', 'Texture')",3
3546,-0.023060739933929097,0.05323021920922138,0.04523376974385505,"('PlnCurv', 'Texture')",3
